id,Carats,Cert,Clarity,Color,Cut,Depth,Known_Conflict_Diamond,Measurements,Polish,Regions,Shape,Symmetry,Table,Vendor,Offers,Estimated_Offers,Adjusted_Offers,Estimated_Retail,ROI,Final_Offers
10248,1.3,AGSL,VS2,H,Excellent,61.5,,6.99x7.01x4.3,Excellent,Russia,Round,Excellent,,2,,11736.4275,11736.4275,17632.82,0.5024009648591958,0.0
10249,3.47,AGSL,SI2,H,Excellent,62.5,,9.62x9.65x6.03,Excellent,Canada,Round,Excellent,,2,,52002.8,0.0,77127.05,inf,0.0
10250,1.3,AGSL,SI1,J,Excellent,62.1,,6.99x7.01x4.35,Excellent,DR Congo,Emerald,Excellent,55.0,3,,0.0,0.0,8247.750714285714,inf,0.0
10251,1.3,AGSL,SI2,G,Excellent,62.5,,6.95x7x4.36,Excellent,Russia,Round,Excellent,55.0,4,,9836.675,9836.675,16257.29,0.6527220834275812,0.0
10252,3.47,AGSL,VS2,J,Excellent,,,9.64x9.69x6.01,Excellent,Russia,Marquise,Excellent,57.0,2,,52450.15,0.0,75755.45,inf,0.0
10253,1.3,AGSL,VS1,E,Excellent,62.1,,6.96x7x4.33,Excellent,Russia,Round,Excellent,56.0,3,,17916.25,0.0,25835.95,inf,0.0
10254,1.28,AGSL,SI2,H,Excellent,,,6.94x6.96x4.3,Excellent,Botswana,Asscher,Excellent,57.0,4,,9035.896369047618,9035.896369047618,13545.734285714287,0.49910243903583035,0.0
10255,1.28,AGSL,SI2,K,Excellent,62.4,,6.91x6.93x4.32,Excellent,Australia,Round,Excellent,,3,,5637.85,5637.85,9222.55,0.6358274874287182,0.0
10256,1.08,,SI1,I,Excellent,62.1,,6.55x6.57x4.08,Excellent,Australia,Oval ,Excellent,56.0,2,,6417.8,6417.8,10799.65,0.6827651220044251,0.0
10257,1.08,,SI2,H,Excellent,,,6.58x6.61x4.07,Excellent,DR Congo,Round,Excellent,57.0,2,,0.0,0.0,8974.7325,inf,0.0
10258,1.28,AGSL,SI2,E,Excellent,61.0,,6.96x7.01x4.26,Excellent,Australia,Radiant,Excellent,60.0,3,,11180.715,11180.715,16265.658333333335,0.454795899308169,0.0
10259,1.25,AGSL,VVS2,H,Excellent,62.6,,6.87x6.89x4.32,Excellent,Russia,Marquise,Excellent,54.0,2,,10733.541666666664,10733.541666666664,16628.325,0.5491927563517793,0.0
10260,1.25,AGSL,IF,I,Excellent,62.6,,6.85x6.92x4.31,Excellent,DR Congo,Round,Excellent,56.0,3,,0.0,0.0,18313.2,inf,0.0
10261,1.25,AGSL,SI1,I,Excellent,,,6.86x6.9x4.31,Excellent,Australia,Oval,Excellent,,2,,8871.6,8871.6,14769.908333333333,0.6648528262470504,0.0
10262,1.25,AGSL,I3,H, ,,,6.79x6.87x4.29,Very good,Botswana,Round,Good,57.0,2,,10944.3875,10944.3875,15495.983333333332,0.41588401665541636,0.0
10263,1.25,AGSL,VS1,I,Excellent,,,6.82x6.88x4.33,Excellent,Other/Unknown,Round,Excellent,,3,,9272.725,9272.725,14857.316666666666,0.6022600332336681,0.0
10264,1.08,AGSL,SI2,I,Excellent,61.7,,6.58x6.6x4.06,Excellent,Canada,Radiant,Excellent,59.0,4,,5594.3275,5594.3275,8961.197738095238,0.601836456320306,0.0
10265,1.1,AGSL,SI2,L,Excellent,62.0,,6.63x6.66x4.12,Excellent,Canada,Round,Excellent,57.0,1,,4740.1175,0.0,6121.6,inf,0.0
10266,1.1,AGSL,SI2,E,Excellent,61.7,,6.63x6.65x4.1,Excellent,Russia,Round,Excellent,,2,,8773.35,8773.35,14538.35,0.6571036149247437,0.0
10267,0.5,AGSL,I1,F,Excellent,61.5,,5.11x5.15x3.15,Excellent,South Africa,Pear,Excellent,57.0,1,,938.45,0.0,1445.9675,inf,0.0
10268,2.51,GemEx,SI2,D,Excellent,62.4,,8.69x8.72x5.43,Excellent,Russia,Round,Excellent,54.0,2,,57584.9,0.0,93781.91666666669,inf,0.0
10269,2.51,AGSL,VS1,J,Excellent,62.4,,8.63x8.69x5.4,Excellent,Angola,Round,Excellent,,2,,0.0,0.0,34200.45,inf,0.0
10270,2.51,AGSL,VS1,D,Excellent,62.8,,8.6x8.67x5.42,Excellent,Russia,Round,Excellent,57.0,2,,82342.2875,0.0,122411.81666666667,inf,0.0
10271,0.5,AGSL,I1,I,Excellent,60.9,,5.12x5.14x3.12,Excellent,Botswana,Asscher,Excellent,59.0,1,,927.0,0.0,1492.6,inf,0.0
10272,1.09,AGSL,SI2,F,Excellent,62.5,,6.54x6.56x4.09,Excellent,Other/Unknown,Round,Excellent,56.0,2,,7317.075,7317.075,12377.660833333333,0.6916132243189161,0.0
10273,1.09,AGSL,SI2,K,Excellent,62.6,,6.54x6.58x4.11,Excellent,DR Congo,Round,Excellent,,1,,0.0,0.0,5499.2625,inf,0.0
10274,1.09,GemEx,I1,G,Very good,63.1,,6.53x6.57x4.13,Excellent,Botswana,Round,Good,,2,,6244.7,6244.7,9547.316666666666,0.5288671460064801,0.0
10275,1.12,AGSL,SI2,G,Excellent,62.7,,6.6x6.65x4.15,Excellent,Botswana,Round,Excellent,,2,,6846.575,6846.575,10732.275,0.567539244074592,0.0
10276,1.12,AGSL,SI2,H,Excellent,62.0,,6.62x6.66x4.12,Excellent,Russia,Pear,Excellent,57.0,2,,6790.870833333333,6790.870833333333,9253.786071428573,0.3626803245919352,0.0
10277,1.12,AGSL,SI2,E,Excellent,,,6.71x6.73x4.08,Excellent,Botswana,Oval,Excellent,59.0,2,,9768.6,9768.6,14423.55,0.47652171242552654,0.0
10278,2.5,AGSL,VS2,F,Excellent,,,8.66x8.7x5.37,Excellent,Russia,Pear,Excellent,55.0,2,,44475.07083333334,0.0,66364.2,inf,0.0
10279,1.12,AGSL,VS1,H,Excellent,60.0,,6.73x6.78x4.05,Excellent,Botswana,Princess,Excellent,60.0,2,,8008.575,8008.575,13569.35,0.6943526157899502,0.0
10280,1.09,AGSL,SI2,G,Excellent,62.2,,6.56x6.59x4.09,Excellent,Botswana,Round,Excellent,,4,,6646.583333333332,6646.583333333332,10276.810714285715,0.5461794728046817,0.0
10281,2.5,GemEx,VS1,H,Excellent,62.5,,8.63x8.67x5.4,Excellent,Canada,Princess,Excellent,56.0,2,,38894.075,0.0,58871.2,inf,0.0
10282,0.62,AGSL,VS2,H,Very good,63.6,,5.32x5.37x3.4,Very good,Russia,Pear,Very good,,1,,2396.55,0.0,3851.3125,inf,0.0
10283,3.01,,SI1,G,Excellent,62.1,,9.19x9.21x5.72,Excellent,Australia,Round,Excellent,60.0,2,,53993.2,0.0,80892.2,inf,0.0
10284,3.05,AGSL,SI1,E,Excellent,,,9.28x9.36x5.78,Excellent,Zimbabwe,Round,Excellent,,2,,0.0,0.0,91755.41666666669,inf,0.0
10285,3.05,AGSL,SI1,E,Excellent,60.0,False,9.39x9.41x5.64,Excellent,Other/Unknown,Emerald,Excellent,59.0,2,,71069.85,0.0,101846.11666666668,inf,0.0
10286,1.13,GemEx,I1,G,Excellent,,,6.79x6.83x4.07,Excellent,Russia,Emerald,Very good,57.0,2,,6885.0,6885.0,9849.8,0.43061728395061716,0.0
10287,1.13,AGSL,VS2,D,Excellent,59.8,,6.81x6.84x4.09,Excellent,Zimbabwe,Emerald,Excellent,59.0,2,,0.0,0.0,19906.775,inf,0.0
10288,1.73,,VVS2,I,Excellent,62.5,,7.67x7.72x4.81,Excellent,Australia,Round,Excellent,54.0,2,,19063.75,0.0,24635.47916666667,inf,0.0
10289,1.73,AGSL,SI1,H,Excellent,61.8,,7.7x7.72x4.76,Excellent,Botswana,Pear,Excellent,56.0,2,,18931.86,0.0,25812.426666666666,inf,0.0
10290,1.73,,VS1,F,Excellent,62.3,,7.63x7.69x4.77,Excellent,DR Congo,Radiant,Excellent,57.0,2,,0.0,0.0,36871.075,inf,0.0
10291,1.73,AGSL,VS2,G,Excellent,62.2,True,7.67x7.71x4.78,Excellent,DR Congo,Round,Excellent,58.0,4,,0.0,0.0,28354.63333333333,inf,0.0
10292,1.76,AGSL,SI2,F,Excellent,,,7.68x7.71x4.78,Excellent,Australia,Emerald,Excellent,,2,,21716.2,0.0,28981.414285714287,inf,0.0
10293,1.73,AGSL,VS2,H,Excellent,60.4,,7.75x7.78x4.69,Excellent,Russia,Round,Excellent,,3,,20653.4725,0.0,30738.10833333333,inf,0.0
10294,0.6,AGSL,VS2,F,Very good,62.4,,5.38x5.4x3.36,Very good,Russia,ROUND,Good,56.0,1,,2486.1225,0.0,3018.1024999999995,inf,0.0
10295,0.6,AGSL,VS1,I,Excellent,62.8,,5.36x5.4x3.38,Excellent,Angola,Round,Excellent,56.0,1,,0.0,0.0,3342.3,inf,0.0
10296,0.6,AGSL,SI1,K,Excellent,61.2,False,5.44x5.46x3.33,Excellent,Russia,Round,Excellent,,1,,1311.5,0.0,2231.5424999999996,inf,0.0
10297,0.6,AGSL,VS1,H,Excellent,,,5.38x5.42x3.35,Excellent,South Africa,Round,Excellent,,2,,2561.4625,0.0,3968.420833333333,inf,0.0
10298,0.62,AGSL,SI1,E,Excellent,61.4,False,5.48x5.52x3.38,Excellent,DR Congo,Round,Very good,57.0,1,,0.0,0.0,3767.3,inf,0.0
10299,0.62,AGSL,VS1,L,Very good,60.2,,5.46x5.63x3.34,Good,Botswana,Cushion,Good,,1,,2064.7833333333333,0.0,3442.68,inf,0.0
10300,0.62,GemEx,VS2,F,Excellent,60.7,,5.49x5.51x3.34,Very good,Russia,Round,Excellent,59.0,1,,2587.2,0.0,4144.966666666666,inf,0.0
10301,3.03,,IF,H,Excellent,,,9.2x9.31x5.77,Excellent,Canada,Round,Excellent,,2,,155450.47,0.0,178124.25,inf,0.0
10302,2.03,AGSL,I1,E,Very good,61.5,,8.16x8.21x5.04,Excellent,Angola,Round,Very good,57.0,2,,0.0,0.0,40738.7,inf,0.0
10303,2.03,AGSL,VS1,E,Excellent,61.1,,8.15x8.21x5,Excellent,Canada,Round,Excellent,,2,,43286.28333333334,0.0,57838.5,inf,0.0
10304,0.6,AGSL,SI2,D,Very good,61.9,False,5.37x5.34x3.32,Excellent,Botswana,Emerald,Excellent,58.0,1,,1921.5783333333334,0.0,3108.8208333333337,inf,0.0
10305,0.6,AGSL,SI2,E,Excellent,,,5.42x5.4x3.36,Excellent,Canada,Round,Excellent,58.0,1,,1817.6472619047618,0.0,3091.2911471861466,inf,0.0
10306,0.6,AGSL,SI2,F,Very good,62.6,,5.39x5.34x3.36,Excellent,Russia,Round,Excellent,58.0,1,,1746.18,0.0,2894.745833333333,inf,0.0
10307,1.7,AGSL,VS1,I,Excellent,62.6,,7.61x7.65x4.77,Excellent,Canada,Round,Excellent,56.0,2,,16522.333333333332,0.0,21606.8,inf,0.0
10308,1.7,AGSL,VS2,D,Excellent,61.7,,7.62x7.67x4.72,Excellent,Russia,Round,Excellent,57.0,2,,27313.338214285715,0.0,41845.74678571429,inf,0.0
10309,2.5,AGSL,SI1,I,Excellent,62.0,,8.66x8.73x5.39,Excellent,Russia,Round,Excellent,59.0,4,,28743.653333333335,0.0,44231.74,inf,0.0
10310,1.71,AGSL,VS2,H,Excellent,62.6,,7.59x7.61x4.76,Excellent,Russia,Radiant,Very good,,4,,19739.465,0.0,29625.575,inf,0.0
10311,2.02,AGSL,SI2,H,Very good,61.7,,8.01x8.04x4.96,Excellent,Russia,Round,Very good,57.0,2,,25429.434999999994,0.0,31826.710833333338,inf,0.0
10312,2.02,AGSL,SI2,J,Excellent,62.2,,8.07x8.09x5.03,Excellent,Angola,Round,Excellent,57.0,2,,0.0,0.0,13628.775,inf,0.0
10313,1.26,AGSL,SI1,F,Excellent,61.8,,6.93x6.96x4.29,Excellent,Russia,Marquise,Excellent,58.0,2,,11499.19,11499.19,16129.0,0.402620532402717,0.0
10314,0.7,AGSL,SI1,D,Very good,63.8,,5.56x5.6x3.56,Very good,Russia,Emerald,Very good,58.0,1,,3418.1789285714285,0.0,5494.541666666668,inf,0.0
10315,1.56,GemEx,VS1,I,Excellent,62.1,,7.41x7.46x4.62,Excellent,DR Congo,Oval ,Excellent,56.0,4,,0.0,0.0,13242.341666666667,inf,0.0
10316,1.56,AGSL,SI2,E,Excellent,62.3,,7.37x7.69x4.6,Excellent,Russia,Marquise,Excellent,57.0,4,,13399.591666666665,13399.591666666665,19587.675,0.4618113362907204,0.0
10317,1.54,AGSL,SI1,G,Excellent,61.2,,7.43x7.49x4.57,Excellent,DR Congo,Round,Excellent,56.0,2,,0.0,0.0,18915.9,inf,0.0
10318,1.54,AGSL,SI1,H,Excellent,62.5,,7.35x7.38x4.6,Excellent,Canada,Oval,Excellent,57.0,3,,15222.971666666665,0.0,19116.716666666664,inf,0.0
10319,1.3,AGSL,VS1,J,Excellent,59.9,,7.09x7.1x4.25,Excellent,Russia,Princess,Excellent,,3,,8508.798888888889,8508.798888888889,13545.3875,0.5919270953375194,0.0
10320,3.5,AGSL,VVS2,I,Very good,63.3,,9.59x9.65x6.09,Excellent,Russia,Round,Very good,58.0,2,,84293.35,0.0,120883.05,inf,0.0
10321,0.7,AGSL,SI1,D,Very good,62.6,,5.63x5.58x3.51,Excellent,Angola,Marquise,Excellent,57.0,1,,0.0,0.0,5465.034166666666,inf,0.0
10322,1.58,AGSL,SI2,I,Excellent,60.7,,7.5x7.53x4.56,Excellent,DR Congo,Emerald,Excellent,58.0,2,,0.0,0.0,6588.65,inf,0.0
10323,0.76,,SI1,D,Excellent,62.2,,5.81x5.83x3.62,Excellent,Canada,Radiant,Excellent,59.0,1,,4457.833333333334,0.0,7094.291666666666,inf,0.0
10324,2.02,AGSL,VS1,I,Excellent,61.6,False,8.17x8.1x5.01,Excellent,Russia,Round,Excellent,58.0,2,,22693.750833333335,0.0,32583.79166666667,inf,0.0
10325,1.0,AGSL,VS1,F,Very good,64.2,False,6.33x6.26x4.04,Excellent,Russia,Princess,Very good,57.0,2,,9142.135,9142.135,15139.57857142857,0.656022206128937,0.0
10326,1.21,AGSL,SI2,J,Excellent,62.4,,6.82x6.81x4.25,Excellent,DR Congo,Marquise,Excellent,57.0,1,,0.0,0.0,8990.3,inf,0.0
10327,1.21,AGSL,VS2,G,Excellent,61.5,,6.87x6.82x4.21,Excellent,Other/Unknown,Round,Excellent,59.0,2,,12817.495833333334,12817.495833333334,17944.526666666665,0.400002535596689,0.0
10328,1.0,AGSL,VS1,E,Excellent,59.0,,6.54x6.5x3.84,Excellent,Russia,Round,Very good,61.0,2,,9655.828333333333,9655.828333333333,15871.210833333333,0.6436923157119094,0.0
10329,1.0,AGSL,SI2,J,Very good,60.4,False,6.46x6.39x3.89,Excellent,Botswana,Round,Very good,61.0,3,,5479.5277380952375,5479.5277380952375,9022.866984126984,0.6466504807334842,0.0
10330,1.0,AGSL,SI2,G,Good,,,6.55x6.58x3.77,Excellent,Russia,Princess,Very good,,1,,5871.535173160173,5871.535173160173,9424.482137445886,0.6051138006507842,0.0
10331,1.5,AGSL,SI1,H,Excellent,62.7,,7.34x7.29x4.58,Excellent,Australia,Round,Excellent,57.0,2,,13486.654166666665,13486.654166666665,16092.125833333332,0.1931888839491633,0.0
10332,1.51,AGSL,VS2,G,Excellent,62.3,,7.33x7.3x4.56,Excellent,Australia,Radiant,Excellent,56.0,4,,22369.946666666667,0.0,29179.045119047627,inf,0.0
10333,1.72,AGSL,SI2,J,Excellent,61.1,,7.67x7.7x4.7,Excellent,Australia,Round,Excellent,61.0,3,,13245.425,13245.425,19205.225,0.4499515870574179,0.0
10334,1.35,AGSL,VS1,J,Excellent,62.4,,7.07x7.02x4.4,Excellent,Angola,Round,Excellent,58.0,2,,0.0,0.0,11693.325,inf,0.0
10335,0.55,AGSL,VS2,I,Excellent,,,5.23x5.26x3.25,Very good,Russia,Round,Excellent,59.0,1,,1658.0716666666663,0.0,2941.9599999999996,inf,0.0
10336,4.02,,VS1,H,Excellent,60.3,,10.3x10.33x6.22,Excellent,South Africa,Round,Excellent,57.0,2,,94846.75,0.0,154520.35,inf,0.0
10337,1.31,,VS1,I,Excellent,62.2,,7x7.03x4.36,Excellent,Russia,Round,Excellent,56.0,4,,11630.3725,11630.3725,16194.133333333335,0.39240022908409306,0.0
10338,1.31,AGSL,SI1,J,Excellent,62.4,,6.97x7.01x4.36,Excellent,Botswana,Round,Excellent,56.0,2,,7465.55,7465.55,11882.635714285714,0.5916624648265317,0.0
10339,1.31,AGSL,VS1,I,Excellent,60.3,False,7.1x7.11x4.29,Excellent,Russia,Round,Excellent,57.0,4,,11630.3725,11630.3725,16194.133333333335,0.39240022908409306,0.0
10340,1.05,GemEx,VVS2,K,Excellent,61.5,,6.55x6.53x4.03,Excellent,Russia,Princess,Excellent,,1,,6170.5,6170.5,9312.65,0.509221294870756,0.0
10341,0.8,AGSL,SI2,F,Excellent,62.0,,5.93x5.97x3.69,Excellent,Russia,Oval,Excellent,56.0,1,,3982.725,0.0,6464.990833333333,inf,0.0
10342,0.73,AGSL,VS2,G,Excellent,61.9,,5.76x5.78x3.57,Excellent,Australia,Round,Excellent,,1,,3570.105,0.0,5370.321666666667,inf,0.0
10343,1.2,GemEx,SI1,J,Excellent,60.0,False,6.85x6.89x4.12,Excellent,Russia,Round,Excellent,61.0,3,,5915.849166666666,5915.849166666666,9315.314583333335,0.5746369322296507,0.0
10344,1.2,AGSL,SI2,H,Excellent,,,6.82x6.84x4.18,Excellent,DR Congo,Round,Excellent,,2,,0.0,0.0,9066.292023809521,inf,0.0
10345,1.62,AGSL,VS2,J,Excellent,62.4,,7.45x7.5x4.67,Excellent,Russia,Round,Excellent,57.0,2,,10595.95,10595.95,15135.7,0.4284419990656807,0.0
10346,0.51,GemEx,VS1,E,Excellent,61.2,,5.14x5.16x3.15,Excellent,Botswana,Uncut,Excellent,,1,,2225.483333333333,0.0,3403.748333333333,inf,0.0
10347,0.41,AGSL,VVS1,F,Very good,61.2,,4.79x4.82x2.94,Excellent,Russia,Round,Very good,,1,,1049.7125,0.0,1650.6102380952382,inf,0.0
10348,0.72,GemEx,SI1,D,Excellent,61.2,,5.77x5.79x3.54,Excellent,Russia,Emerald,Very good,57.0,2,,3903.6285714285714,0.0,6136.686904761904,inf,0.0
10349,1.02,AGSL,VS2,H,Excellent,59.8,,6.56x6.53x3.92,Excellent,Botswana,Radiant,Very good,,2,,8356.53,8356.53,11443.469166666666,0.3694044258402309,0.0
10350,0.71,AGSL,SI2,G,Excellent,62.3,,5.75x5.79x3.59,Excellent,Russia,Emerald,Excellent,54.0,1,,2973.546666666667,0.0,4524.321666666667,inf,0.0
10351,0.51,AGSL,VS2,D,Excellent,,True,5.14x5.16x3.22,Excellent,DR Congo,Round,Excellent,,1,,0.0,0.0,2765.24,inf,0.0
10352,1.37,AGSL,SI2,G,Very good,59.0,,7.22x7.25x4.27,Excellent,Other/Unknown,Round,Very good,62.0,2,,10221.658333333333,10221.658333333333,14080.1125,0.3774782956777235,0.0
10353,2.08,AGSL,SI2,I,Excellent,62.6,True,8.16x8.11x5.1,Excellent,Angola,Round,Excellent,57.0,2,,0.0,0.0,27526.5,inf,0.0
10354,10.04,AGSL,SI2,K,Excellent,,,13.72x13.83x8.58,Excellent,Angola,Radiant,Very good,58.0,2,,0.0,0.0,306591.85,inf,0.0
10355,1.02,AGSL,VS2,D,Excellent,,,6.44x6.47x4.01,Excellent,Botswana,Round,Excellent,57.0,2,,11357.250357142857,11357.250357142857,18390.138333333336,0.6192421365235927,0.0
10356,1.36,GemEx,VS1,H,Excellent,,False,7.08x7.11x4.44,Excellent,Canada,Round,Excellent,54.0,3,,12452.708333333336,12452.708333333336,19525.333333333332,0.5679587773743994,0.0
10357,1.35,AGSL,SI2,J,Excellent,61.3,,7.13x7.16x4.38,Excellent,South Africa,Radiant,Excellent,,2,,7544.65,7544.65,11884.841666666665,0.5752674632576283,0.0
10358,6.05,AGSL,VS1,J,Very good,62.7,,11.52x11.63x7.25,Excellent,Angola,Round,Very good,58.0,2,,0.0,0.0,259034.45,inf,0.0
10359,1.34,AGSL,SI1,G,Excellent,,,7.04x7.07x4.4,Excellent,South Africa,Round,Excellent,,3,,11659.9875,11659.9875,18879.466666666667,0.6191669730920953,0.0
10360,1.34,AGSL,VS2,H,Excellent,62.6,,7x7.05x4.4,Excellent,Other/Unknown,Uncut,Excellent,56.0,3,,11887.816666666666,11887.816666666666,18686.95,0.5719413012481969,0.0
10361,3.89,AGSL,SI2,J,Very good,63.0,,9.88x9.95x6.25,Very good,Russia,Oval,Very good,58.0,2,,55602.5,0.0,81701.6,inf,0.0
10362,2.06,GemEx,SI2,H,Excellent,62.6,,8.11x8.16x5.09,Excellent,Russia,Round,Excellent,,2,,22356.266666666666,0.0,31415.9375,inf,0.0
10363,2.06,AGSL,SI2,E,Excellent,,,8.15x8.17x5.02,Excellent,Russia,Princess,Excellent,58.0,2,,30640.50833333333,0.0,41313.02333333333,inf,0.0
10364,1.33,AGSL,VS1,J,Excellent,62.4,,7.07x7.02x4.39,Excellent,DR Congo,Oval,Excellent,,4,,0.0,0.0,12196.6,inf,0.0
10365,5.04,AGSL,VVS2,E,Very good,58.7,,11.34x11.4x6.68,Excellent,Russia,Round,Very good,,2,,213549.6,0.0,324240.45,inf,0.0
10366,1.02,AGSL,SI2,E,Very good,60.7,,6.52x6.47x3.94,Very good,Other/Unknown,Round,Very good,,1,,6497.068333333334,6497.068333333334,9667.733333333332,0.4880147225376776,0.0
10367,1.02,AGSL,VS2,E,Excellent,,,6.42x6.38x4,Excellent,DR Congo,Round,Excellent,,4,,0.0,0.0,16666.168333333335,inf,0.0
10368,1.02,AGSL,SI1,G,Excellent,62.7,True,6.43x6.39x4.02,Excellent,DR Congo,Round,Excellent,57.0,3,,0.0,0.0,11477.166666666664,inf,0.0
10369,1.02,AGSL,SI1,F,Very good,63.1,,6.31x6.36x4,Excellent,Russia,Round,Very good,57.0,2,,8250.883172799424,8250.883172799424,12508.00865620491,0.5159599759501982,0.0
10370,1.02,AGSL,VS1,J,Excellent,61.9,,6.46x6.48x4.01,Excellent,DR Congo,Round,Excellent,55.0,3,,0.0,0.0,5298.96,inf,0.0
10371,1.32,AGSL,SI2,E,Excellent,,,6.89x6.98x4.38,Very good,DR Congo,Round,Very good,,3,,0.0,0.0,16173.081666666667,inf,0.0
10372,1.02,,SI1,D,Very good,61.8,,6.46x6.52x4.01,Very good,Russia,Round,Very good,55.0,2,,11130.709166666666,11130.709166666666,15904.84,0.4289152435705094,0.0
10373,4.1,AGSL,VS1,I,Excellent,61.7,,10.26x10.19x6.31,Very good,Botswana,Princess,Very good,58.0,2,,94542.34,0.0,135175.75,inf,0.0
10374,2.04,AGSL,VS1,L,Excellent,62.5,False,8.1x8.14x5.07,Good,DR Congo,Round,Excellent,,4,,0.0,0.0,20817.9,inf,0.0
10375,1.64,AGSL,SI1,I,Excellent,61.5,,7.55x7.6x4.66,Excellent,DR Congo,Uncut,Excellent,59.0,4,,0.0,0.0,12465.13333333333,inf,0.0
10376,4.01,GemEx,VS2,J,Excellent,62.8,,10.05x10.12x6.33,Excellent,Australia,Round,Excellent,57.0,2,,68842.2,0.0,94880.75,inf,0.0
10377,1.62,GemEx,SI1,D,Excellent,62.1,,7.48x7.5x4.65,Very good,Russia,Pear,Excellent,,3,,20337.5,0.0,31053.45,inf,0.0
10378,4.04,AGSL,SI2,J,Very good,63.0,True,10.21x10.15x6.42,Very good,Angola,Radiant,Good,56.0,2,,0.0,0.0,50144.55,inf,0.0
10379,3.6,AGSL,SI2,I,Excellent,61.4,,9.85x9.82x6.04,Excellent,Russia,Round,Excellent,59.0,2,,47690.6,0.0,64158.05,inf,0.0
10380,3.58,GemEx,SI1,K,Excellent,,,9.88x9.96x5.94,Excellent,DR Congo,Round,Excellent,60.0,2,,0.0,0.0,50999.4,inf,0.0
10381,3.61,AGSL,VS2,L,Good,58.5,True,10.07x10.17x5.92,Good,DR Congo,Princess,Very good,59.0,2,,0.0,0.0,61806.1,inf,0.0
10382,3.52,AGSL,SI2,J,Very good,59.2,,9.84x9.88x5.84,Very good,Russia,Oval,Excellent,,2,,43332.4,0.0,63374.85,inf,0.0
10383,3.53,,VS1,K,Excellent,61.6,,9.76x9.8x6.03,Very good,Canada,Marquise,Very good,,2,,69291.01666666666,0.0,81749.1,inf,0.0
10384,0.4,AGSL,SI2,F,Excellent,60.9,,4.76x4.79x2.9,Excellent,Botswana,Princess,Excellent,57.0,1,,943.8500000000001,0.0,1498.7641666666668,inf,0.0
10385,0.4,AGSL,SI2,E,Excellent,,False,4.7x4.72x2.94,Excellent,Russia,Round,Excellent,,1,,862.8133856421354,0.0,1414.0357034632034,inf,0.0
10386,0.4,AGSL,SI2,F,Excellent,62.4,,4.7x4.73x2.94,Excellent,Canada,Pear,Excellent,57.0,1,,942.0930555555555,0.0,1519.0830717893216,inf,0.0
10387,0.4,AGSL,SI2,F,Excellent,62.4,False,4.72x4.74x2.95,Excellent,Botswana,Round,Excellent,57.0,1,,943.8500000000001,0.0,1498.7641666666668,inf,0.0
10388,0.4,AGSL,SI2,F,Very good,62.8,,4.69x4.71x2.95,Excellent,Russia,Round,Very good,57.0,1,,926.4124999999999,0.0,1526.221488095238,inf,0.0
10389,4.01,AGSL,SI2,I,Excellent,60.6,,10.23x10.29x6.22,Excellent,South Africa,Round,Excellent,57.0,2,,59686.65,0.0,86377.6,inf,0.0
10390,0.6,AGSL,I1,E,Very good,62.5,,5.33x5.35x3.34,Excellent,Botswana,Round,Excellent,,1,,1560.6,0.0,2791.1816666666664,inf,0.0
10391,0.6,AGSL,SI2,E,Very good,59.2,,5.5x5.51x3.26,Very good,Russia,Asscher,Very good,,1,,1875.330238095238,0.0,3081.1116666666667,inf,0.0
10392,0.6,AGSL,SI1,D,Very good,57.8,False,5.57x5.59x3.23,Very good,Zimbabwe,Oval,Very good,63.0,1,,0.0,0.0,2097.494642857143,inf,0.0
10393,1.0,AGSL,SI1,E,Excellent,61.8,,6.37x6.4x3.94,Excellent,Australia,Princess,Excellent,,3,,6590.540952380951,6590.540952380951,11047.440595238093,0.6762570288326646,0.0
10394,1.0,AGSL,SI1,J,Very good,62.3,,6.34x6.37x3.96,Excellent,Botswana,Round,Very good,59.0,1,,4860.76,0.0,7382.153333333334,inf,0.0
10395,1.83,AGSL,VS1,H,Excellent,62.3,,7.82x7.85x4.88,Excellent,Botswana,Round,Excellent,57.0,4,,22512.45,0.0,30579.5,inf,0.0
10396,0.51,AGSL,SI2,E,Very good,63.3,,5.05x5.07x3.2,Very good,Botswana,Round,Excellent,58.0,1,,1611.644166666667,0.0,2466.971666666667,inf,0.0
10397,2.1,AGSL,VVS1,F,Excellent,61.8,,8.25x8.21x5.09,Excellent,Other/Unknown,Radiant,Excellent,56.0,2,,35665.166666666664,0.0,50870.5,inf,0.0
10398,0.9,,SI1,H,Very good,61.8,,6.12x6.14x3.79,Excellent,DR Congo,Princess,Excellent,,1,,0.0,0.0,6203.4255952380945,inf,0.0
10399,2.77,AGSL,VS1,F,Excellent,62.7,,8.88x8.95x5.59,Excellent,Russia,Emerald,Excellent,57.0,2,,57607.89,0.0,96039.175,inf,0.0
10400,2.71,AGSL,SI2,G,Excellent,62.1,,8.89x8.96x5.54,Excellent,Australia,Round,Excellent,58.0,2,,33613.72666666667,0.0,51247.85666666667,inf,0.0
10401,2.18,AGSL,VVS1,G,Excellent,59.4,,8.5x8.52x5.06,Excellent,Botswana,Oval,Excellent,,2,,46790.0,0.0,62878.3,inf,0.0
10402,2.88,AGSL,SI2,D,Excellent,60.3,,9.25x9.3x5.59,Excellent,Russia,Cushion,Excellent,57.0,2,,58215.2,0.0,79458.2,inf,0.0
