id,Carats,Cert,Clarity,Color,Cut,Depth,Known_Conflict_Diamond,Measurements,Polish,Regions,Shape,Symmetry,Table,Vendor,Offers,Estimated_Offers,Adjusted_Offers
10405,1.22,AGSL,VS1,H,Excellent,62.6,,6.84x6.81x4.28,Excellent,Russia,Round,Excellent,56.0,4,,10827.853055555555,10827.853055555555
10406,0.5,AGSL,SI1,D,Very good,63.5,,4.96x5.01x3.17,Very good,Canada,Round,Very good,,1,,1780.5791666666667,0.0
10407,0.9,AGSL,SI1,J,Very good,62.8,,6.1x6.12x3.84,Very good,Botswana,Radiant,Very good,55.0,1,,4103.430833333333,0.0
10408,0.9,,SI2,H,Excellent,62.0,,6.18x6.21x3.84,Excellent,Canada,Oval,Excellent,56.0,2,,4293.185,0.0
10409,0.9,AGSL,SI2,F,Very good,62.8,True,6.12x6.17x3.86,Excellent,DR Congo,Round,Very good,56.0,1,,0.0,0.0
10410,0.9,GemEx,SI1,E,Very good,63.2,,6.13x6.15x3.88,Very good,Russia,Marquise,Very good,56.0,3,,5314.562156385281,5314.562156385281
10411,0.56,AGSL,VS2,E,Excellent,61.4,,5.28x5.33x3.26,Excellent,Australia,Round,Excellent,,1,,2457.8816666666667,0.0
10412,0.56,AGSL,VS1,G,Excellent,61.9,,5.29x5.31x3.27,Excellent,Botswana,Round,Excellent,57.0,1,,2363.9641666666666,0.0
10413,0.56,AGSL,VVS2,F,Good,57.8,,5.27x5.44x3.1,Good,Russia,Round,Good,66.0,2,,2610.2,0.0
10414,0.52,AGSL,VS2,I,Very good,59.3,,5.22x5.23x3.1,Excellent,Russia,Marquise,Excellent,60.0,1,,1550.5485714285712,0.0
10415,1.17,AGSL,VS2,H,Excellent,62.1,,6.73x6.76x4.19,Excellent,Angola,Round,Excellent,57.0,2,,0.0,0.0
10416,2.01,AGSL,SI1,E,Very good,63.7,,7.95x8.02x5.09,Excellent,Russia,Round,Very good,57.0,2,,28132.518055555556,0.0
10417,0.71,AGSL,SI2,F,Very good,61.4,,5.72x5.68x3.5,Very good,Botswana,Princess,Good,60.0,2,,3014.3463888888887,0.0
10418,0.5,AGSL,VS1,E,Very good,63.8,,5x5.03x3.2,Excellent,Russia,Round,Very good,56.0,2,,2191.2958333333336,0.0
10419,0.5,AGSL,SI1,G,Excellent,,,5.1x5.12x3.14,Excellent,Zimbabwe,Round,Very good,57.0,1,,0.0,0.0
10420,0.5,AGSL,SI2,E,Excellent,,,5.08x5.16x3.17,Very good,South Africa,Emerald,Very good,,1,,1463.58,0.0
10421,7.05,GemEx,SI2,K,Very good,60.7,,12.35x12.39x7.5,Excellent,Other/Unknown,Round,Very good,,2,,256528.55,0.0
10422,0.4,AGSL,SI1,D,Excellent,61.4,,4.76x4.79x2.93,Excellent,Zimbabwe,Round,Very good,,1,,0.0,0.0
10423,0.5,,SI2,F,Good,64.0,,4.97x5.03x3.2,Very good,Botswana,Round,Very good,58.0,1,,1466.496130952381,0.0
10424,0.4,AGSL,SI2,F,Excellent,62.5,,4.73x4.77x2.97,Excellent,DR Congo,Emerald,Excellent,56.0,1,,0.0,0.0
10425,0.4,AGSL,SI1,I,Very good,,,4.65x4.68x2.95,Very good,Botswana,Uncut,Very good,56.0,1,,832.4641756854256,0.0
10426,0.5,AGSL,SI2,G,Very good,,,5.11x5.08x3.13,Excellent,Botswana,Round,Very good,59.0,1,,1378.4497727272726,0.0
10427,0.41,AGSL,SI2,E,Excellent,59.1,,4.88x4.9x2.89,Excellent,Russia,Princess,Excellent,,1,,864.4395833333334,0.0
10428,0.4,,SI2,I,Very good,64.5,,4.64x4.65x3,Excellent,Russia,Round,Very good,58.0,1,,802.6088492063493,0.0
10429,0.4,AGSL,SI2,G,Excellent,59.5,,4.81x4.84x2.87,Excellent,Canada,Round,Excellent,59.0,1,,823.1829893717394,0.0
10430,0.4,AGSL,SI1,I,Excellent,62.4,,4.7x4.72x2.94,Excellent,Australia,Round,Excellent,,1,,858.4926785714287,0.0
10431,8.81,AGSL,VS1,J,Excellent,62.7,,13.19x13.23x8.28,Excellent,Russia,Round,Excellent,55.0,2,,297268.56,0.0
10432,1.0,AGSL,I1,G,Very good,61.3,,6.52x6.53x4,Very good,Russia,Asscher,Good,53.0,1,,5219.35,5219.35
10433,1.0,,SI2,F,Excellent,62.9,,6.37x6.4x4.02,Very good,Botswana,Round,Very good,54.0,2,,5415.13763888889,5415.13763888889
10434,1.0,AGSL,I1,E,Excellent,,,6.48x6.49x3.99,Excellent,Russia,Oval,Excellent,55.0,1,,6319.962857142857,6319.962857142857
10435,1.7,AGSL,SI2,I,Excellent,62.0,,7.63x7.59x4.72,Very good,Canada,Round,Excellent,,2,,15144.333333333336,0.0
10436,1.72,AGSL,VS2,G,Very good,63.5,,7.5x7.55x4.78,Excellent,Australia,Round,Excellent,56.0,3,,22639.746190476195,0.0
10437,1.8,AGSL,VS2,H,Very good,,,7.6x7.68x4.87,Good,Russia,Round,Very good,56.0,4,,17741.75,0.0
10438,1.53,AGSL,SI2,I,Excellent,62.6,,7.34x7.36x4.6,Excellent,Russia,Round,Excellent,56.0,2,,9980.591666666667,9980.591666666667
10439,1.52,AGSL,VS2,I,Excellent,61.0,,7.47x7.42x4.54,Excellent,Other/Unknown,Round,Excellent,59.0,2,,13667.366666666667,13667.366666666667
10440,3.68,AGSL,IF,F,Excellent,62.3,,9.85x9.92x6.16,Excellent,Canada,Oval,Excellent,58.0,2,,196520.55,0.0
10441,1.43,,VS2,K,Excellent,61.9,,7.16x7.21x4.45,Excellent,Russia,Round,Excellent,,2,,7434.112500000001,7434.112500000001
10442,3.01,AGSL,SI2,G,Excellent,62.6,,9.21x9.17x5.75,Very good,Canada,Round,Excellent,,2,,43849.775,0.0
10443,3.01,AGSL,VS1,G,Very good,,False,9.42x9.37x5.55,Excellent,DR Congo,Round,Excellent,62.0,2,,0.0,0.0
10444,1.5,AGSL,VS2,G,Excellent,60.8,,7.33x7.37x4.47,Very good,Russia,ROUND,Excellent,,3,,17003.95958333333,0.0
10445,1.27,AGSL,VVS1,Flby,Excellent,,,7.1x7.14x4.14,Very good,Botswana,Emerald,Good,,4,,8561.975,8561.975
10446,1.59,AGSL,SI1,G,Excellent,62.7,False,7.42x7.47x4.67,Excellent,Russia,Round,Excellent,56.0,4,,16442.7,0.0
10447,2.13,AGSL,SI2,K,Excellent,62.4,False,8.17x8.22x5.11,Excellent,Russia,Round,Excellent,57.0,2,,14474.8,14474.8
10448,1.24,AGSL,VS1,D,Excellent,,,6.87x6.9x4.3,Excellent,DR Congo,Round,Excellent,55.0,2,,0.0,0.0
10449,2.52,AGSL,SI1,D,Excellent,62.6,,8.69x8.72x5.45,Excellent,Russia,Round,Excellent,56.0,2,,54158.45,0.0
10450,2.52,AGSL,VS2,J,Excellent,62.4,,8.69x8.71x5.43,Excellent,Russia,Round,Excellent,,4,,28099.1,0.0
10451,1.32,AGSL,SI2,E,Excellent,61.6,,7.1x7.13x4.38,Excellent,Australia,Round,Excellent,56.0,3,,10575.275,10575.275
10452,1.32,AGSL,VS1,F,Excellent,62.1,,7.02x7.06x4.37,Excellent,Botswana,Emerald,Excellent,56.0,2,,17159.075,0.0
10453,1.32,AGSL,VS2,E,Excellent,62.2,,6.99x7.01x4.35,Excellent,Australia,Oval,Excellent,57.0,2,,16371.0,0.0
10454,1.13,AGSL,VS1,G,Excellent,,,6.72x6.74x4.13,Excellent,Russia,Round,Excellent,,2,,12592.5175,12592.5175
10455,0.45,AGSL,SI2,E,Excellent,,,4.89x4.91x3.05,Excellent,Botswana,Asscher,Excellent,56.0,1,,1245.6011904761904,0.0
10456,1.11,AGSL,VS2,D,Excellent,61.7,,6.66x6.65x4.11,Very good,Botswana,Princess,Excellent,,2,,10661.35,10661.35
10457,1.11,AGSL,SI1,F,Excellent,,,6.75x6.72x4.06,Excellent,Russia,Princess,Excellent,59.0,3,,9028.7,9028.7
10458,1.38,,VVS2,D,Excellent,62.6,,7.1x7.11x4.45,Excellent,Botswana,Round,Excellent,56.0,4,,26655.340833333332,0.0
10459,1.38,AGSL,VS2,K,Excellent,61.5,,7.1x7.14x4.38,Excellent,Russia,Round,Excellent,60.0,4,,6848.025,6848.025
10460,1.7,,VS2,I,Excellent,61.3,,7.67x7.61x4.69,Excellent,Russia,Princess,Excellent,59.0,4,,15216.69,0.0
10461,3.01,AGSL,VVS2,I,Very good,59.8,,9.3x9.34x5.58,Excellent,DR Congo,Round,Very good,,2,,0.0,0.0
10462,1.3,GemEx,SI2,I,Excellent,62.6,,6.99x6.95x4.36,Excellent,DR Congo,Oval ,Excellent,,3,,0.0,0.0
10463,1.35,AGSL,SI1,F,Excellent,59.6,,7.21x7.23x4.3,Excellent,DR Congo,Princess,Excellent,,4,,0.0,0.0
10464,1.4,AGSL,SI2,G,Excellent,61.4,,7.17x7.18x4.41,Excellent,Other/Unknown,Round,Excellent,59.0,2,,10023.5,10023.5
10465,2.01,AGSL,VS1,F,Excellent,62.4,False,8.03x8.13x5.04,Excellent,Australia,Princess,Very good,54.0,2,,47491.8,0.0
10466,1.4,AGSL,VS2,I,Excellent,61.5,,7.14x7.18x4.41,Excellent,DR Congo,Round,Excellent,59.0,4,,0.0,0.0
10467,1.4,AGSL,SI2,J,Excellent,61.7,,7.13x7.17x4.41,Excellent,Canada,Round,Excellent,,4,,7314.575,7314.575
10468,1.4,AGSL,SI1,I,Excellent,62.1,False,7.14x7.18x4.44,Excellent,Botswana,Princess,Excellent,59.0,2,,9512.098333333333,9512.098333333333
10469,1.4,AGSL,VS1,D,Excellent,59.5,,7.3x7.33x4.35,Excellent,Angola,Round,Excellent,60.0,2,,0.0,0.0
10470,1.4,AGSL,VS2,I,Excellent,59.6,,7.28x7.3x4.35,Excellent,Botswana,Round,Excellent,60.0,4,,12000.625,12000.625
10471,1.51,AGSL,VS2,I,Very good,60.8,,7.47x7.49x4.55,Very good,Angola,Round,Excellent,55.0,3,,0.0,0.0
10472,1.4,AGSL,VS1,F,Excellent,62.1,True,7.13x7.17x4.44,Excellent,DR Congo,Princess,Excellent,56.0,2,,0.0,0.0
10473,1.34,GemEx,SI2,J,Excellent,62.6,,7.04x7.06x4.41,Excellent,Botswana,Radiant,Excellent,57.0,2,,8103.6,8103.6
10474,1.34,AGSL,VVS2,I,Excellent,62.4,,7.02x7.05x4.39,Excellent,Botswana,Pear,Excellent,58.0,2,,11139.358333333332,11139.358333333332
10475,1.2,AGSL,SI2,G,Excellent,62.1,,6.81x6.84x4.24,Excellent,Australia,Round,Very good,,2,,7391.20876984127,7391.20876984127
10476,1.01,AGSL,VS2,D,Excellent,62.1,,6.39x6.41x3.98,Excellent,Australia,Oval,Very good,54.0,3,,11394.376958874462,11394.376958874462
10477,1.34,AGSL,VS1,E,Excellent,,,7.22x7.23x4.29,Very good,Russia,Round,Very good,60.0,3,,19601.15,0.0
10478,1.34,AGSL,SI1,I,Excellent,59.8,False,7.16x7.19x4.29,Excellent,Russia,Round,Excellent,60.0,3,,10029.303333333333,10029.303333333333
10479,1.32,AGSL,IF,D,Excellent,62.3,,6.98x7.04x4.37,Excellent,Australia,Round,Excellent,57.0,2,,33355.7,0.0
10480,1.32,AGSL,SI1,G,Excellent,62.4,,7x7.03x4.38,Excellent,Botswana,Round,Excellent,57.0,2,,11238.6125,11238.6125
10481,1.32,AGSL,VS1,I,Excellent,61.6,True,7.01x7.04x4.33,Excellent,Angola,Princess,Excellent,,3,,0.0,0.0
10482,1.32,AGSL,SI1,J,Excellent,,,7x7.04x4.38,Excellent,Russia,Asscher,Excellent,,2,,8146.141666666666,8146.141666666666
10483,1.32,AGSL,VS2,I,Excellent,60.9,True,7.07x7.09x4.31,Excellent,Angola,Marquise,Excellent,59.0,2,,0.0,0.0
10484,1.32,,SI2,F,Excellent,62.1,,6.99x7.02x4.35,Excellent,Russia,Asscher,Excellent,,2,,10308.475,10308.475
10485,1.31,AGSL,IF,G,Excellent,,,7.08x7.12x4.32,Excellent,Botswana,Round,Excellent,,3,,15848.9,0.0
10486,1.31,AGSL,SI1,I,Excellent,62.1,False,7x7.04x4.36,Excellent,Russia,Round,Excellent,57.0,2,,11111.24,11111.24
10487,1.31,AGSL,VS1,F,Excellent,62.2,,6.97x7x4.34,Excellent,Other/Unknown,Round,Excellent,57.0,3,,16083.96,0.0
10488,1.31,AGSL,SI2,J,Excellent,,False,7x7.02x4.36,Excellent,Australia,Round,Excellent,,4,,7576.6,7576.6
10489,1.31,AGSL,SI1,I,Excellent,62.3,,6.98x7x4.36,Excellent,Botswana,Round,Excellent,,2,,9049.9875,9049.9875
10490,1.31,AGSL,SI2,I,Excellent,62.5,,6.98x7.02x4.37,Excellent,Russia,Round,Excellent,57.0,4,,8198.899166666666,8198.899166666666
10491,1.31,AGSL,SI2,I,Excellent,61.5,,6.99x7.03x4.31,Excellent,Australia,Round,Excellent,58.0,4,,8351.299166666666,8351.299166666666
10492,1.31,,VS1,G,Excellent,,,7.02x7.05x4.35,Excellent,Canada,Oval,Excellent,58.0,3,,13260.263333333334,13260.263333333334
10493,1.31,AGSL,VVS2,J,Excellent,61.9,,6.98x7.02x4.33,Excellent,Botswana,Princess,Excellent,58.0,4,,7912.775,7912.775
10494,1.31,AGSL,SI2,G,Excellent,62.4,,6.98x7.01x4.37,Excellent,Botswana,Round,Excellent,,2,,10686.885714285714,10686.885714285714
10495,1.31,AGSL,VS2,H,Excellent,61.5,False,7.01x7.05x4.32,Excellent,Botswana,Marquise,Excellent,59.0,4,,11868.441666666666,11868.441666666666
10496,1.31,AGSL,VVS2,H,Excellent,61.9,,6.97x7.01x4.33,Excellent,Australia,Round,Excellent,59.0,4,,12046.816666666666,12046.816666666666
10497,1.31,AGSL,SI2,D,Excellent,62.0,,6.95x7x4.33,Excellent,Russia,Round,Excellent,,3,,13487.276666666667,13487.276666666667
10498,1.01,AGSL,SI1,F,Excellent,61.0,,6.45x6.48x3.95,Excellent,South Africa,Round,Very good,59.0,2,,8941.706646825398,8941.706646825398
10499,1.01,AGSL,SI1,H,Excellent,61.6,,6.39x6.44x3.96,Excellent,Botswana,Princess,Excellent,,3,,6903.922222222222,6903.922222222222
10500,1.01,AGSL,VS2,E,Very good,62.7,,6.35x6.43x4.01,Very good,Angola,Round,Very good,,2,,0.0,0.0
10501,1.01,AGSL,SI2,E,Very good,58.2,,6.58x6.6x3.84,Excellent,Botswana,Marquise,Excellent,,2,,7194.432261904761,7194.432261904761
10502,1.01,GemEx,I1,G,Very good,59.3,,6.47x6.48x3.84,Good,Botswana,Emerald,Good,60.0,1,,5019.2,5019.2
10503,1.01,AGSL,SI1,I,Excellent,59.5,,6.52x6.56x3.89,Excellent,South Africa,Round,Excellent,60.0,3,,5544.344645909645,5544.344645909645
10504,1.01,AGSL,SI2,F,Very good,59.3,,6.51x6.6x3.89,Very good,Botswana,Round,Very good,61.0,3,,5105.7575,5105.7575
10505,1.01,AGSL,SI1,I,Excellent,,,6.46x6.49x3.89,Excellent,Australia,Marquise,Excellent,61.0,2,,5873.446130952381,5873.446130952381
10506,1.01,AGSL,SI1,F,Very good,61.7,,6.37x6.41x3.95,Excellent,Canada,Round,Very good,61.0,2,,10249.693333333335,10249.693333333335
10507,1.01,AGSL,SI1,E,Very good,61.8,,6.4x6.49x3.98,Very good,Zimbabwe,Oval,Good,61.0,2,,0.0,0.0
10508,0.92,AGSL,VS2,F,Excellent,,,6.21x6.25x3.84,Excellent,DR Congo,Round,Excellent,57.0,4,,0.0,0.0
10509,0.92,AGSL,IF,G,Excellent,,,6.27x6.33x3.83,Very good,Botswana,Round,Very good,,2,,6062.6325,6062.6325
10510,0.92,AGSL,I1,E,Very good,,,6.13x6.18x3.86,Excellent,Russia,Princess,Very good,,1,,4680.950000000001,0.0
10511,0.91,AGSL,SI1,F,Excellent,61.9,False,6.18x6.21x3.82,Very good,Australia,Marquise,Very good,,4,,5350.979166666668,5350.979166666668
10512,0.91,AGSL,VS2,E,Excellent,,False,6.17x6.22x3.87,Excellent,Botswana,Round,Excellent,57.0,4,,6419.22,6419.22
10513,0.91,AGSL,SI2,L,Excellent,60.3,,6.28x6.3x3.79,Very good,Canada,Round,Excellent,58.0,1,,2875.91,0.0
10514,0.91,AGSL,SI1,F,Excellent,62.7,,6.16x6.18x3.87,Excellent,Russia,Princess,Excellent,58.0,2,,5479.637857142857,5479.637857142857
10515,0.91,AGSL,SI1,I,Excellent,60.6,False,6.23x6.25x3.78,Excellent,Botswana,Round,Excellent,,1,,4643.844166666667,0.0
10516,0.91,,SI2,D,Excellent,61.2,,6.19x6.23x3.81,Excellent,Australia,Round,Excellent,60.0,1,,5651.441666666667,5651.441666666667
10517,0.9,AGSL,VS2,L,Excellent,62.4,,6.14x6.16x3.84,Excellent,Canada,Cushion,Excellent,57.0,1,,3105.1875,0.0
10518,0.9,AGSL,SI1,J,Excellent,62.6,,6.12x6.16x3.85,Excellent,Russia,Round,Excellent,57.0,2,,4226.9800000000005,0.0
10519,0.8,AGSL,VVS1,H,Excellent,,,5.97x6.01x3.67,Excellent,Russia,Emerald,Excellent,,3,,4493.67,0.0
10520,0.8,,VVS1,H,Excellent,61.7,,5.95x6x3.68,Excellent,Russia,Round,Very good,58.0,3,,4493.67,0.0
10521,0.8,AGSL,VS2,E,Excellent,61.9,,5.9x5.94x3.67,Excellent,Zimbabwe,Radiant,Excellent,,3,,0.0,0.0
10522,0.8,AGSL,SI1,F,Excellent,62.1,,5.92x5.94x3.69,Excellent,Russia,Round,Excellent,58.0,1,,4506.330892857144,0.0
10523,0.8,GemEx,SI2,F,Very good,62.3,,5.89x5.93x3.68,Good,Russia,Oval,Excellent,58.0,1,,3982.725,0.0
10524,0.8,AGSL,SI1,D,Excellent,62.5,,5.9x5.93x3.69,Very good,Botswana,Oval,Excellent,58.0,1,,4675.2,0.0
10525,0.8,AGSL,SI1,F,Very good,62.4,,5.92x5.95x3.7,Very good,Russia,Radiant,Very good,57.0,1,,4506.330892857144,0.0
10526,0.8,AGSL,SI1,E,Excellent,62.6,,5.88x5.94x3.7,Excellent,Russia,Round,Very good,,2,,4568.792738095238,0.0
10527,0.8,GemEx,SI1,E,Excellent,62.1,False,5.91x5.95x3.68,Excellent,Other/Unknown,Marquise,Excellent,59.0,3,,4107.869047619048,0.0
10528,0.8,AGSL,SI1,D,Excellent,62.2,,5.92x5.95x3.69,Excellent,Russia,Princess,Excellent,59.0,1,,4765.406666666666,0.0
10529,0.8,AGSL,VS2,E,Very good,62.7,,5.9x5.92x3.7,Excellent,Botswana,Oval,Excellent,59.0,3,,5111.71736111111,5111.71736111111
10530,0.8,,SI1,F,Excellent,60.1,,5.99x6.01x3.61,Excellent,Russia,Round,Excellent,60.0,1,,4506.330892857144,0.0
10531,0.8,AGSL,VS1,D,Excellent,60.2,,5.99x6.03x3.62,Very good,Angola,Radiant,Excellent,60.0,3,,0.0,0.0
10532,0.73,,SI1,E,Excellent,62.0,,5.73x5.77x3.56,Excellent,South Africa,Emerald,Excellent,57.0,1,,3433.51,0.0
10533,0.73,AGSL,SI1,H,Excellent,62.9,,5.73x5.75x3.61,Excellent,Canada,Asscher,Excellent,57.0,1,,2786.6,0.0
10534,0.73,AGSL,SI2,D,Excellent,,,5.73x5.77x3.58,Excellent,Angola,Round,Excellent,58.0,2,,0.0,0.0
10535,0.73,AGSL,VS2,E,Excellent,59.2,,5.91x5.96x3.52,Very good,Botswana,Princess,Very good,,1,,4100.306944444444,0.0
10536,0.72,AGSL,SI2,D,Excellent,61.8,,5.75x5.78x3.56,Excellent,South Africa,Round,Excellent,57.0,3,,3627.175,0.0
10537,0.72,AGSL,SI1,E,Excellent,62.3,,5.71x5.74x3.56,Excellent,Australia,Oval,Excellent,57.0,1,,4026.5625,0.0
10538,0.72,AGSL,SI2,F,Excellent,61.6,,5.76x5.79x3.56,Excellent,Russia,Round,Excellent,,1,,3277.244285714286,0.0
10539,0.72,AGSL,SI2,F,Excellent,,,5.8x5.81x3.5,Very good,Other/Unknown,Round,Very good,59.0,1,,2866.100833333333,0.0
10540,0.71,AGSL,SI2,F,Excellent,61.3,,5.73x5.77x3.53,Excellent,DR Congo,Round,Excellent,57.0,1,,0.0,0.0
10541,0.71,AGSL,I1,E,Very good,,,5.62x5.63x3.56,Excellent,Botswana,Round,Very good,57.0,1,,2587.75,0.0
10542,0.71,,SI2,F,Very good,59.6,,5.81x5.82x3.47,Very good,Angola,Asscher,Very good,,1,,0.0,0.0
10543,0.71,AGSL,SI1,D,Excellent,60.6,False,5.76x5.8x3.5,Excellent,Botswana,Princess,Excellent,58.0,1,,3457.58,0.0
10544,0.71,AGSL,SI2,E,Excellent,60.9,,5.75x5.78x3.51,Excellent,Other/Unknown,Round,Excellent,58.0,1,,2897.7591666666667,0.0
10545,0.7,AGSL,VS2,E,Very good,62.9,,5.63x5.69x3.56,Very good,Russia,Marquis,Very good,,2,,3449.3049999999994,0.0
10546,0.7,AGSL,VS2,D,Very good,59.3,,5.77x5.79x3.43,Very good,Botswana,Round,Very good,60.0,1,,4269.069166666667,0.0
10547,0.7,AGSL,SI2,F,Excellent,59.7,,5.74x5.77x3.44,Excellent,Russia,Oval,Excellent,60.0,1,,2729.2912265512273,0.0
10548,0.7,AGSL,SI2,F,Very good,59.5,,5.71x5.73x3.4,Very good,Canada,Round,Very good,,1,,2929.159166666667,0.0
10549,0.4,AGSL,SI1,E,Excellent,61.0,,4.76x4.78x2.91,Excellent,DR Congo,Oval,Excellent,58.0,1,,0.0,0.0
10550,0.4,AGSL,SI2,E,Excellent,60.3,,4.79x4.81x2.89,Excellent,Zimbabwe,Emerald,Very good,59.0,1,,0.0,0.0
10551,0.4,AGSL,VS1,E,Excellent,,,4.73x4.75x2.88,Excellent,Canada,Asscher,Very good,,1,,1072.8566666666668,0.0
10552,0.4,AGSL,SI1,I,Excellent,61.2,,4.76x4.78x2.92,Excellent,Russia,Emerald,Excellent,,1,,851.125912698413,0.0
10553,2.01,AGSL,SI2,L,Excellent,62.5,,8x8.07x5.02,Excellent,Australia,Asscher,Excellent,56.0,2,,11235.241666666667,11235.241666666667
10554,2.01,AGSL,SI2,J,Very good,63.0,,7.99x8.03x5.04,Very good,Russia,Round,Very good,56.0,3,,14230.501666666665,14230.501666666665
10555,2.01,AGSL,SI2,L,Good,64.9,,7.93x7.98x5.16,Excellent,Canada,Oval,Very good,,4,,11316.183333333332,11316.183333333332
10556,2.01,,VVS2,F,Excellent,60.3,,8.17x8.25x4.95,Excellent,Botswana,Princess,Excellent,57.0,2,,37251.10833333332,0.0
10557,2.01,AGSL,VS2,G,Excellent,61.1,,8.13x8.16x4.98,Excellent,Australia,Pear,Excellent,57.0,2,,31975.5,0.0
10558,1.81,AGSL,VS2,H,Excellent,,,7.74x7.78x4.86,Excellent,Canada,Round,Excellent,,2,,16132.970833333333,0.0
10559,1.8,AGSL,VS1,E,Very good,60.1,True,7.79x7.86x4.71,Very good,DR Congo,Round,Very good,,2,,0.0,0.0
10560,1.52,GemEx,VS1,H,Excellent,61.9,,7.33x7.36x4.55,Excellent,Other/Unknown,Round,Excellent,56.0,2,,16431.5,0.0
10561,1.52,AGSL,VS2,I,Excellent,61.9,,7.31x7.39x4.55,Excellent,Botswana,Round,Very good,57.0,2,,12034.1,12034.1
10562,1.51,AGSL,VS1,H,Excellent,61.4,,7.33x7.41x4.53,Excellent,South Africa,Radiant,Very good,57.0,3,,15344.7,0.0
10563,1.51,AGSL,SI1,G,Excellent,,,7.36x7.39x4.55,Excellent,Angola,Round,Excellent,57.0,2,,0.0,0.0
10564,1.25,AGSL,SI2,D,Very good,64.0,,6.67x6.8x4.31,Good,Russia,Round,Good,59.0,4,,13127.88,13127.88
10565,1.06,AGSL,SI1,H,Excellent,60.5,,6.64x6.67x4.03,Excellent,Australia,Round,Excellent,56.0,2,,8446.303333333333,8446.303333333333
10566,1.06,AGSL,VS2,D,Excellent,62.2,,6.53x6.55x4.07,Excellent,Russia,Pear,Excellent,57.0,4,,13930.525,13930.525
10567,1.01,AGSL,SI1,E,Good,63.4,,6.31x6.29x3.99,Excellent,DR Congo,Round,Very good,,3,,0.0,0.0
10568,0.75,AGSL,SI1,F,Excellent,,,5.78x5.81x3.59,Excellent,Russia,Round,Excellent,57.0,2,,3591.8633333333332,0.0
10569,3.01,AGSL,SI2,J,Excellent,62.4,,9.19x9.26x5.76,Excellent,Other/Unknown,Princess,Excellent,55.0,4,,40592.45,0.0
10570,3.01,AGSL,SI1,G,Excellent,,False,9.14x9.22x5.75,Excellent,Australia,Princess,Excellent,,2,,53993.2,0.0
10571,1.34,AGSL,SI2,E,Excellent,60.2,,7.13x7.16x4.3,Excellent,Angola,Round,Excellent,60.0,2,,0.0,0.0
10572,1.34,,SI1,G,Excellent,60.2,,7.13x7.17x4.3,Excellent,Australia,Cushion,Excellent,60.0,4,,11473.3875,11473.3875
10573,1.34,AGSL,SI2,I,Very good,60.8,,7.06x7.11x4.31,Very good,Botswana,Princess,Very good,62.0,4,,7776.9575,7776.9575
10574,1.32,AGSL,SI1,L,Excellent,59.4,,7.14x7.17x4.25,Excellent,Russia,Oval,Excellent,,1,,5737.608333333333,5737.608333333333
10575,1.32,AGSL,VVS1,L,Very good,59.6,,7.16x7.21x4.28,Excellent,Russia,Round,Very good,60.0,1,,6878.045833333333,6878.045833333333
10576,1.32,AGSL,VS2,D,Excellent,59.7,,7.12x7.14x4.26,Excellent,Canada,Round,Excellent,60.0,4,,15964.155,0.0
10577,1.31,AGSL,SI2,I,Excellent,59.2,,7.15x7.19x4.25,Excellent,Canada,Round,Excellent,60.0,3,,7993.939047619047,7993.939047619047
10578,1.31,AGSL,SI1,E,Excellent,61.8,False,7x7.03x4.34,Excellent,DR Congo,Emerald,Excellent,60.0,2,,0.0,0.0
10579,1.29,AGSL,VS2,I,Excellent,62.6,,6.9x6.96x4.34,Very good,Australia,Oval,Very good,58.0,4,,9727.8,9727.8
10580,1.29,AGSL,SI1,I,Excellent,,,7.05x7.09x4.25,Excellent,Canada,Round,Excellent,60.0,3,,8920.440753968256,8920.440753968256
10581,1.84,AGSL,SI1,K,Excellent,62.5,,7.77x7.81x4.87,Excellent,Australia,Emerald,Excellent,,3,,12873.8,12873.8
10582,1.21,AGSL,VS2,K,Excellent,59.5,,6.93x6.98x4.14,Excellent,Russia,Round,Excellent,61.0,1,,6726.616666666666,6726.616666666666
10583,1.05,,SI2,G,Excellent,,,6.43x6.46x4.03,Excellent,DR Congo,ROUND,Excellent,,3,,0.0,0.0
10584,3.02,AGSL,VS2,G,Ideal,,,9.24x9.18x5.74,Excellent,Angola,Cushion,Excellent,58.0,2,,0.0,0.0
10585,0.42,AGSL,VS2,H,Very good,61.1,,4.89x4.85x2.97,Good,Botswana,Princess,Very good,60.0,1,,1046.3633333333332,0.0
10586,2.23,AGSL,IF,H,Excellent,60.5,,8.47x8.54x5.18,Excellent,Russia,Marquise,Excellent,56.0,2,,33925.75,0.0
10587,1.27,AGSL,VS1,D,Excellent,61.6,,6.96x7.02x4.3,Excellent,Botswana,Round,Excellent,58.0,4,,22494.8,0.0
10588,2.22,AGSL,VS1,F,Excellent,62.1,,8.35x8.39x5.2,Excellent,Russia,Princess,Excellent,56.0,2,,35666.05,0.0
10589,2.22,,VS1,D,Excellent,58.8,,8.55x8.58x5.03,Excellent,Russia,Round,Excellent,60.0,2,,61661.0975,0.0
10590,1.7,AGSL,SI1,F,Excellent,62.8,,7.61x7.57x4.77,Excellent,DR Congo,Round,Excellent,,2,,0.0,0.0
10591,2.21,AGSL,SI1,H,Excellent,62.0,,8.31x8.36x5.17,Excellent,Other/Unknown,Round,Excellent,56.0,2,,29787.1,0.0
